"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","HHSAV","TOT","PC_HHDI","A","2009",-0.52767515743353,
"ZAF","HHSAV","TOT","PC_HHDI","A","2010",-0.833831129105261,
"ZAF","HHSAV","TOT","PC_HHDI","A","2011",-1.27315936526715,
"ZAF","HHSAV","TOT","PC_HHDI","A","2012",-1.98956403615799,
"ZAF","HHSAV","TOT","PC_HHDI","A","2013",-2.30507645343983,
"ZAF","HHSAV","TOT","PC_HHDI","A","2014",-2.03683304030104,
"ZAF","HHSAV","TOT","PC_HHDI","A","2015",-0.830271768499236,
"ZAF","HHSAV","TOT","PC_HHDI","A","2016",-0.906378294939805,
"ZAF","HHSAV","TOT","PC_HHDI","A","2017",0.202509362670244,
"ZAF","HHSAV","TOT","PC_HHDI","A","2018",-0.104137298929162,
"ZAF","HHSAV","TOT","PC_HHDI","A","2019",-0.251802022878503,
"EA","HHSAV","TOT","PC_HHDI","A","1999",8.10146850206309,
"EA","HHSAV","TOT","PC_HHDI","A","2000",7.29366735036123,
"EA","HHSAV","TOT","PC_HHDI","A","2001",8.05901516808346,
"EA","HHSAV","TOT","PC_HHDI","A","2002",8.30537773873735,
"EA","HHSAV","TOT","PC_HHDI","A","2003",8.23104623234904,
"EA","HHSAV","TOT","PC_HHDI","A","2004",8.02577196398279,
"EA","HHSAV","TOT","PC_HHDI","A","2005",6.88704334983403,
"EA","HHSAV","TOT","PC_HHDI","A","2006",6.8009499588855,
"EA","HHSAV","TOT","PC_HHDI","A","2007",6.48695929111786,
"EA","HHSAV","TOT","PC_HHDI","A","2008",6.68584281957659,
"EA","HHSAV","TOT","PC_HHDI","A","2009",7.85275813690475,
"EA","HHSAV","TOT","PC_HHDI","A","2010",6.72185408400451,
"EA","HHSAV","TOT","PC_HHDI","A","2011",6.20400434466858,
"EA","HHSAV","TOT","PC_HHDI","A","2012",5.60367180512285,
"EA","HHSAV","TOT","PC_HHDI","A","2013",5.6326635092891,
"EA","HHSAV","TOT","PC_HHDI","A","2014",5.76641616021317,
"EA","HHSAV","TOT","PC_HHDI","A","2015",5.88516204715007,
"EA","HHSAV","TOT","PC_HHDI","A","2016",5.88594944007609,
"EA","HHSAV","TOT","PC_HHDI","A","2017",5.78967790796723,
"EA","HHSAV","TOT","PC_HHDI","A","2018",5.98601401769297,
"EA","HHSAV","TOT","PC_HHDI","A","2019",6.61589474255977,
"EA","HHSAV","TOT","PC_HHDI","A","2020",13.4805259278046,
"EA","HHSAV","TOT","PC_HHDI","A","2021",11.0594388759091,
"EU","HHSAV","TOT","PC_HHDI","A","1999",7.7188655239166,
"EU","HHSAV","TOT","PC_HHDI","A","2000",7.25039918829732,
"EU","HHSAV","TOT","PC_HHDI","A","2001",7.98840050015606,
"EU","HHSAV","TOT","PC_HHDI","A","2002",7.57512107240004,
"EU","HHSAV","TOT","PC_HHDI","A","2003",7.63721117450154,
"EU","HHSAV","TOT","PC_HHDI","A","2004",7.15500298917789,
"EU","HHSAV","TOT","PC_HHDI","A","2005",6.34651614968629,
"EU","HHSAV","TOT","PC_HHDI","A","2006",6.11985425334893,
"EU","HHSAV","TOT","PC_HHDI","A","2007",5.67292186554612,
"EU","HHSAV","TOT","PC_HHDI","A","2008",6.16460704542349,
"EU","HHSAV","TOT","PC_HHDI","A","2009",7.48861628441434,
"EU","HHSAV","TOT","PC_HHDI","A","2010",6.54918596694915,
"EU","HHSAV","TOT","PC_HHDI","A","2011",6.00455944697308,
"EU","HHSAV","TOT","PC_HHDI","A","2012",5.36944334749254,
"EU","HHSAV","TOT","PC_HHDI","A","2013",5.47264853617574,
"EU","HHSAV","TOT","PC_HHDI","A","2014",5.29246754156613,
"EU","HHSAV","TOT","PC_HHDI","A","2015",5.25460178869922,
"EU","HHSAV","TOT","PC_HHDI","A","2016",5.5801145716906,
"EU","HHSAV","TOT","PC_HHDI","A","2017",5.31294712359311,
"EU","HHSAV","TOT","PC_HHDI","A","2018",5.43008040240878,
"EU","HHSAV","TOT","PC_HHDI","A","2019",6.11646443297309,
"EU","HHSAV","TOT","PC_HHDI","A","2020",12.6608220801061,
"EU","HHSAV","TOT","PC_HHDI","A","2021",10.7874202137302,
"CAN","HHSAV","TOT","PC_HHDI","A","1981",16.089069350554,
"CAN","HHSAV","TOT","PC_HHDI","A","1982",18.674802337573,
"CAN","HHSAV","TOT","PC_HHDI","A","1983",15.1773945008633,
"CAN","HHSAV","TOT","PC_HHDI","A","1984",15.1720674055953,
"CAN","HHSAV","TOT","PC_HHDI","A","1985",14.3503704618033,
"CAN","HHSAV","TOT","PC_HHDI","A","1986",12.1303901900571,
"CAN","HHSAV","TOT","PC_HHDI","A","1987",10.7239462177463,
"CAN","HHSAV","TOT","PC_HHDI","A","1988",11.2233410551001,
"CAN","HHSAV","TOT","PC_HHDI","A","1989",11.9304653809009,
"CAN","HHSAV","TOT","PC_HHDI","A","1990",12.0614154258595,
"CAN","HHSAV","TOT","PC_HHDI","A","1991",12.1093920815805,
"CAN","HHSAV","TOT","PC_HHDI","A","1992",12.1772491928582,
"CAN","HHSAV","TOT","PC_HHDI","A","1993",11.5655114776248,
"CAN","HHSAV","TOT","PC_HHDI","A","1994",9.52969272665976,
"CAN","HHSAV","TOT","PC_HHDI","A","1995",8.71455368413602,
"CAN","HHSAV","TOT","PC_HHDI","A","1996",6.38067542612129,
"CAN","HHSAV","TOT","PC_HHDI","A","1997",4.40155756831042,
"CAN","HHSAV","TOT","PC_HHDI","A","1998",4.7364638874349,
"CAN","HHSAV","TOT","PC_HHDI","A","1999",4.55786641885772,
"CAN","HHSAV","TOT","PC_HHDI","A","2000",5.04595893527024,
"CAN","HHSAV","TOT","PC_HHDI","A","2001",4.76282534393988,
"CAN","HHSAV","TOT","PC_HHDI","A","2002",3.01091303660357,
"CAN","HHSAV","TOT","PC_HHDI","A","2003",2.04193525318062,
"CAN","HHSAV","TOT","PC_HHDI","A","2004",2.5829540229119,
"CAN","HHSAV","TOT","PC_HHDI","A","2005",1.53237059542304,
"CAN","HHSAV","TOT","PC_HHDI","A","2006",2.60452044965319,
"CAN","HHSAV","TOT","PC_HHDI","A","2007",2.1581494647404,
"CAN","HHSAV","TOT","PC_HHDI","A","2008",3.26205919965869,
"CAN","HHSAV","TOT","PC_HHDI","A","2009",4.5031150970842,
"CAN","HHSAV","TOT","PC_HHDI","A","2010",4.27044469601736,
"CAN","HHSAV","TOT","PC_HHDI","A","2011",4.15707512616379,
"CAN","HHSAV","TOT","PC_HHDI","A","2012",4.71976922883597,
"CAN","HHSAV","TOT","PC_HHDI","A","2013",4.74922869884537,
"CAN","HHSAV","TOT","PC_HHDI","A","2014",3.54275404454743,
"CAN","HHSAV","TOT","PC_HHDI","A","2015",4.07419603593089,
"CAN","HHSAV","TOT","PC_HHDI","A","2016",1.62140210921793,
"CAN","HHSAV","TOT","PC_HHDI","A","2017",1.85058795710116,
"CAN","HHSAV","TOT","PC_HHDI","A","2018",0.669514193501345,
"CAN","HHSAV","TOT","PC_HHDI","A","2019",2.04252193286312,
"CAN","HHSAV","TOT","PC_HHDI","A","2020",13.8544920130932,
"CAN","HHSAV","TOT","PC_HHDI","A","2021",10.5383081929742,
"CHN","HHSAV","TOT","PC_HHDI","A","1992",33.6953192270066,
"CHN","HHSAV","TOT","PC_HHDI","A","1993",31.5114821943863,
"CHN","HHSAV","TOT","PC_HHDI","A","1994",33.4484801685735,
"CHN","HHSAV","TOT","PC_HHDI","A","1995",29.5961333118483,
"CHN","HHSAV","TOT","PC_HHDI","A","1996",30.8451882195519,
"CHN","HHSAV","TOT","PC_HHDI","A","1997",31.5018994689111,
"CHN","HHSAV","TOT","PC_HHDI","A","1998",31.659534002432,
"CHN","HHSAV","TOT","PC_HHDI","A","1999",28.7956289901079,
"CHN","HHSAV","TOT","PC_HHDI","A","2000",27.6404414859626,
"CHN","HHSAV","TOT","PC_HHDI","A","2001",27.588269585363,
"CHN","HHSAV","TOT","PC_HHDI","A","2002",27.1259639316716,
"CHN","HHSAV","TOT","PC_HHDI","A","2003",29.299761316689,
"CHN","HHSAV","TOT","PC_HHDI","A","2004",30.4835703744202,
"CHN","HHSAV","TOT","PC_HHDI","A","2005",30.8377554083243,
"CHN","HHSAV","TOT","PC_HHDI","A","2006",33.7883873358416,
"CHN","HHSAV","TOT","PC_HHDI","A","2007",35.4867545380255,
"CHN","HHSAV","TOT","PC_HHDI","A","2008",37.3724395638147,
"CHN","HHSAV","TOT","PC_HHDI","A","2009",37.6561122297932,
"CHN","HHSAV","TOT","PC_HHDI","A","2010",38.4840316162343,
"CHN","HHSAV","TOT","PC_HHDI","A","2011",38.0239840685368,
"CHN","HHSAV","TOT","PC_HHDI","A","2012",38.1910117594833,
"CHN","HHSAV","TOT","PC_HHDI","A","2013",37.8266350588103,
"CHN","HHSAV","TOT","PC_HHDI","A","2014",36.7714863978358,
"CHN","HHSAV","TOT","PC_HHDI","A","2015",35.7362151080324,
"CHN","HHSAV","TOT","PC_HHDI","A","2016",34.5669279442696,
"CHN","HHSAV","TOT","PC_HHDI","A","2017",34.4430353320143,
"CHN","HHSAV","TOT","PC_HHDI","A","2018",34.8198485039672,
"CHN","HHSAV","TOT","PC_HHDI","A","2019",34.7852810486557,
"LVA","HHSAV","TOT","PC_HHDI","A","1995",-39.7522256868828,
"LVA","HHSAV","TOT","PC_HHDI","A","1996",-33.6208444210293,
"LVA","HHSAV","TOT","PC_HHDI","A","1997",-15.8599236113717,
"LVA","HHSAV","TOT","PC_HHDI","A","1998",-18.7651903872181,
"LVA","HHSAV","TOT","PC_HHDI","A","1999",-20.3976627405113,
"LVA","HHSAV","TOT","PC_HHDI","A","2000",-9.7647553238859,
"LVA","HHSAV","TOT","PC_HHDI","A","2001",-10.0180039838299,
"LVA","HHSAV","TOT","PC_HHDI","A","2002",-9.39817176740619,
"LVA","HHSAV","TOT","PC_HHDI","A","2003",-7.82569584170012,
"LVA","HHSAV","TOT","PC_HHDI","A","2004",-6.24568638932435,
"LVA","HHSAV","TOT","PC_HHDI","A","2005",-5.22923326532907,
"LVA","HHSAV","TOT","PC_HHDI","A","2006",-9.33857962343058,
"LVA","HHSAV","TOT","PC_HHDI","A","2007",-9.88042501681063,
"LVA","HHSAV","TOT","PC_HHDI","A","2008",3.78258817813596,
"LVA","HHSAV","TOT","PC_HHDI","A","2009",6.40747122436427,
"LVA","HHSAV","TOT","PC_HHDI","A","2010",-1.87278126976861,
"LVA","HHSAV","TOT","PC_HHDI","A","2011",-9.69456304599199,
"LVA","HHSAV","TOT","PC_HHDI","A","2012",-10.4675005134658,
"LVA","HHSAV","TOT","PC_HHDI","A","2013",-14.5282106129644,
"LVA","HHSAV","TOT","PC_HHDI","A","2014",-8.786636339441,
"LVA","HHSAV","TOT","PC_HHDI","A","2015",-4.69145751003558,
"LVA","HHSAV","TOT","PC_HHDI","A","2016",-3.02840749246505,
"LVA","HHSAV","TOT","PC_HHDI","A","2017",-3.47451867968493,
"LVA","HHSAV","TOT","PC_HHDI","A","2018",-1.9264661716123,
"LVA","HHSAV","TOT","PC_HHDI","A","2019",0.339947827695503,
"LVA","HHSAV","TOT","PC_HHDI","A","2020",6.28227098745172,
"LVA","HHSAV","TOT","PC_HHDI","A","2021",5.87032215383826,
"CRI","HHSAV","TOT","PC_HHDI","A","2012",0.928948497921985,
"CRI","HHSAV","TOT","PC_HHDI","A","2013",1.60581298931198,
"CRI","HHSAV","TOT","PC_HHDI","A","2014",0.739921118518307,
"CRI","HHSAV","TOT","PC_HHDI","A","2015",1.7223990365087,
"CRI","HHSAV","TOT","PC_HHDI","A","2016",4.61257731128365,
"CRI","HHSAV","TOT","PC_HHDI","A","2017",4.65996373090292,
"CRI","HHSAV","TOT","PC_HHDI","A","2018",5.81162379567309,
"CRI","HHSAV","TOT","PC_HHDI","A","2019",6.93276634504443,
"LTU","HHSAV","TOT","PC_HHDI","A","2004",4.64570566525891,
"LTU","HHSAV","TOT","PC_HHDI","A","2005",-0.273625849480144,
"LTU","HHSAV","TOT","PC_HHDI","A","2006",0.932495136543253,
"LTU","HHSAV","TOT","PC_HHDI","A","2007",-8.81718452462337,
"LTU","HHSAV","TOT","PC_HHDI","A","2008",-4.66001542798121,
"LTU","HHSAV","TOT","PC_HHDI","A","2009",1.22068797257647,
"LTU","HHSAV","TOT","PC_HHDI","A","2010",4.33422439732162,
"LTU","HHSAV","TOT","PC_HHDI","A","2011",0.555531438352826,
"LTU","HHSAV","TOT","PC_HHDI","A","2012",-1.09547072039943,
"LTU","HHSAV","TOT","PC_HHDI","A","2013",-1.67399538785667,
"LTU","HHSAV","TOT","PC_HHDI","A","2014",-3.82032685611272,
"LTU","HHSAV","TOT","PC_HHDI","A","2015",-3.69244782392001,
"LTU","HHSAV","TOT","PC_HHDI","A","2016",-1.0975716027784,
"LTU","HHSAV","TOT","PC_HHDI","A","2017",-3.87218258912574,
"LTU","HHSAV","TOT","PC_HHDI","A","2018",-3.73552523059832,
"LTU","HHSAV","TOT","PC_HHDI","A","2019",0.120281911144583,
"LTU","HHSAV","TOT","PC_HHDI","A","2020",9.13086511824866,
"LTU","HHSAV","TOT","PC_HHDI","A","2021",2.1893471279159,
"COL","HHSAV","TOT","PC_HHDI","A","2005",9.38923573476889,
"COL","HHSAV","TOT","PC_HHDI","A","2006",10.4321107559731,
"COL","HHSAV","TOT","PC_HHDI","A","2007",11.0131327362383,
"COL","HHSAV","TOT","PC_HHDI","A","2008",9.77887836853605,
"COL","HHSAV","TOT","PC_HHDI","A","2009",9.98471477108939,
"COL","HHSAV","TOT","PC_HHDI","A","2010",9.2731944688984,
"COL","HHSAV","TOT","PC_HHDI","A","2011",8.76179209862966,
"COL","HHSAV","TOT","PC_HHDI","A","2012",9.00671960387925,
"COL","HHSAV","TOT","PC_HHDI","A","2013",9.81066415816151,
"COL","HHSAV","TOT","PC_HHDI","A","2014",9.49418581213558,
"COL","HHSAV","TOT","PC_HHDI","A","2015",9.30882586490801,
"COL","HHSAV","TOT","PC_HHDI","A","2016",7.84598312246868,
"COL","HHSAV","TOT","PC_HHDI","A","2017",9.42999871535847,
"COL","HHSAV","TOT","PC_HHDI","A","2018",9.00225907733374,
"COL","HHSAV","TOT","PC_HHDI","A","2019",7.69716015524331,
"COL","HHSAV","TOT","PC_HHDI","A","2020",10.4518674715151,
